Date;Time;Temperature (C);Humidity (%)
09.09.2024;17:08:35;11.9;70.7
09.09.2024;17:08:40;11.9;70.8
09.09.2024;17:08:45;11.9;70.9
09.09.2024;17:08:50;11.9;70.9
09.09.2024;17:08:55;12.0;71.0
09.09.2024;17:09:00;11.9;71.0
09.09.2024;17:09:05;12.0;71.2
09.09.2024;17:09:10;12.0;71.4
09.09.2024;17:09:15;11.9;71.4
09.09.2024;17:09:20;11.9;71.5
09.09.2024;17:09:25;11.9;71.6
09.09.2024;17:09:30;11.9;71.8
09.09.2024;17:09:35;11.9;71.9
09.09.2024;17:09:40;12.0;72.0
09.09.2024;17:09:45;12.0;72.1
09.09.2024;17:09:50;12.0;72.2
09.09.2024;17:09:55;12.0;72.3
09.09.2024;17:10:00;12.0;72.4
09.09.2024;17:10:05;11.9;72.5
09.09.2024;17:10:10;12.0;72.6
09.09.2024;17:10:15;12.0;72.6
09.09.2024;17:10:20;12.0;72.6
09.09.2024;17:10:25;12.0;72.7
09.09.2024;17:10:30;12.0;72.8
09.09.2024;17:10:35;12.0;72.9
09.09.2024;17:10:40;12.0;72.9
09.09.2024;17:10:45;12.0;73.0
09.09.2024;17:10:50;12.0;73.0
09.09.2024;17:10:55;12.0;73.2
09.09.2024;17:11:00;12.0;73.2
09.09.2024;17:11:05;12.0;73.4
09.09.2024;17:11:10;12.0;73.5
09.09.2024;17:11:15;12.0;73.5
09.09.2024;17:11:20;12.0;73.6
09.09.2024;17:11:25;12.0;73.7
09.09.2024;17:11:30;12.0;73.9
09.09.2024;17:11:35;12.0;73.9
09.09.2024;17:11:40;12.0;74.0
09.09.2024;17:11:45;12.0;74.1
09.09.2024;17:11:50;12.0;74.1
09.09.2024;17:11:55;12.0;74.1
09.09.2024;17:12:00;12.0;74.1
09.09.2024;17:12:05;12.0;74.1
09.09.2024;17:12:10;12.0;74.0
09.09.2024;17:12:15;12.1;74.0
09.09.2024;17:12:20;12.1;73.8
09.09.2024;17:12:25;12.1;73.7
09.09.2024;17:12:30;12.1;73.5
09.09.2024;17:12:35;12.1;73.3
09.09.2024;17:12:40;12.0;73.1
09.09.2024;17:12:45;12.1;72.9
09.09.2024;17:12:50;12.1;72.8
09.09.2024;17:12:55;12.1;72.6
09.09.2024;17:13:00;12.1;72.4
09.09.2024;17:13:05;12.1;72.2
09.09.2024;17:13:10;12.1;72.0
09.09.2024;17:13:15;12.1;71.8
09.09.2024;17:13:20;12.1;71.6
09.09.2024;17:13:25;12.1;71.4
09.09.2024;17:13:30;12.1;71.2
09.09.2024;17:13:35;12.1;71.0
09.09.2024;17:13:40;12.1;70.9
09.09.2024;17:13:45;12.1;70.7
09.09.2024;17:13:50;12.1;70.4
09.09.2024;17:13:55;12.1;70.0
09.09.2024;17:14:00;12.1;69.8
09.09.2024;17:14:05;12.1;69.6
09.09.2024;17:14:10;12.1;69.3
09.09.2024;17:14:15;12.1;69.1
09.09.2024;17:14:20;12.1;68.8
09.09.2024;17:14:25;12.1;68.5
09.09.2024;17:14:30;12.0;68.1
09.09.2024;17:14:35;12.0;68.0
09.09.2024;17:14:40;12.0;67.8
09.09.2024;17:14:45;12.1;67.7
09.09.2024;17:14:50;12.0;67.5
09.09.2024;17:14:55;12.0;67.3
09.09.2024;17:15:00;12.0;67.0
09.09.2024;17:15:05;12.0;66.7
09.09.2024;17:15:10;12.0;66.4
09.09.2024;17:15:15;12.0;66.1
09.09.2024;17:15:20;12.0;65.9
09.09.2024;17:15:25;12.0;65.7
09.09.2024;17:15:30;12.0;65.4
09.09.2024;17:15:35;12.0;65.2
09.09.2024;17:15:40;12.0;65.0
09.09.2024;17:15:45;12.0;64.9
09.09.2024;17:15:50;12.0;64.6
09.09.2024;17:15:55;12.0;64.5
09.09.2024;17:16:00;12.0;64.3
09.09.2024;17:16:05;12.0;64.2
09.09.2024;17:16:10;11.9;64.0
09.09.2024;17:16:15;11.9;63.9
09.09.2024;17:16:20;11.9;63.7
09.09.2024;17:16:25;11.9;63.5
09.09.2024;17:16:30;11.9;63.3
09.09.2024;17:16:35;11.9;63.1
09.09.2024;17:16:40;11.9;62.9
09.09.2024;17:16:45;11.9;62.7
09.09.2024;17:16:50;11.9;62.5
09.09.2024;17:16:55;11.9;62.2
09.09.2024;17:17:00;11.9;62.0
09.09.2024;17:17:05;11.9;61.8
09.09.2024;17:17:10;11.9;61.5
09.09.2024;17:17:15;11.9;61.4
09.09.2024;17:17:20;11.9;61.0
09.09.2024;17:17:25;11.8;60.7
09.09.2024;17:17:30;11.8;60.4
09.09.2024;17:17:35;11.8;60.3
09.09.2024;17:17:40;11.8;60.1
09.09.2024;17:17:45;11.8;60.1
09.09.2024;17:17:50;11.8;60.0
09.09.2024;17:17:55;11.8;59.8
09.09.2024;17:18:00;11.8;59.8
09.09.2024;17:18:05;11.8;59.7
09.09.2024;17:18:10;11.8;59.7
09.09.2024;17:18:15;11.8;59.9
09.09.2024;17:18:20;11.8;60.0
09.09.2024;17:18:25;11.7;60.0
09.09.2024;17:18:30;11.7;60.1
09.09.2024;17:18:35;11.8;60.3
09.09.2024;17:18:40;11.7;60.3
09.09.2024;17:18:45;11.7;60.5
09.09.2024;17:18:50;11.7;60.6
09.09.2024;17:18:55;11.7;60.7
09.09.2024;17:19:00;11.7;60.8
09.09.2024;17:19:05;11.7;61.0
09.09.2024;17:19:10;11.7;61.2
09.09.2024;17:19:15;11.7;61.4
09.09.2024;17:19:20;11.7;61.6
09.09.2024;17:19:25;11.7;61.8
09.09.2024;17:19:30;11.7;62.0
09.09.2024;17:19:35;11.7;62.2
09.09.2024;17:19:40;11.7;62.4
09.09.2024;17:19:45;11.7;62.6
09.09.2024;17:19:50;11.7;62.8
09.09.2024;17:19:55;11.7;63.0
09.09.2024;17:20:00;11.7;63.1
09.09.2024;17:20:05;11.7;63.3
09.09.2024;17:20:10;11.7;63.4
09.09.2024;17:20:15;11.7;63.6
09.09.2024;17:20:20;11.7;63.8
09.09.2024;17:20:25;11.7;64.0
09.09.2024;17:20:30;11.7;64.2
09.09.2024;17:20:35;11.7;64.4
09.09.2024;17:20:40;11.7;64.5
09.09.2024;17:20:45;11.7;64.8
09.09.2024;17:20:50;11.7;64.9
09.09.2024;17:20:55;11.7;65.1
09.09.2024;17:21:00;11.7;65.3
09.09.2024;17:21:05;11.7;65.5
09.09.2024;17:21:10;11.7;65.6
09.09.2024;17:21:15;11.7;65.8
09.09.2024;17:21:20;11.7;65.9
09.09.2024;17:21:25;11.7;66.1
09.09.2024;17:21:30;11.7;66.2
09.09.2024;17:21:35;11.7;66.4
09.09.2024;17:21:40;11.7;66.5
09.09.2024;17:21:45;11.6;66.6
09.09.2024;17:21:50;11.7;66.8
09.09.2024;17:21:55;11.7;66.9
09.09.2024;17:22:00;11.7;67.1
09.09.2024;17:22:05;11.7;67.2
09.09.2024;17:22:10;11.7;67.4
09.09.2024;17:22:15;11.7;67.6
09.09.2024;17:22:20;11.7;67.8
09.09.2024;17:22:25;11.7;68.0
09.09.2024;17:22:30;11.7;68.1
09.09.2024;17:22:35;11.7;68.3
09.09.2024;17:22:40;11.7;68.4
09.09.2024;17:22:45;11.7;68.5
09.09.2024;17:22:50;11.7;68.7
09.09.2024;17:22:55;11.7;68.8
09.09.2024;17:23:00;11.7;68.9
09.09.2024;17:23:05;11.7;69.0
09.09.2024;17:23:10;11.7;69.1
09.09.2024;17:23:15;11.7;69.1
09.09.2024;17:23:20;11.7;69.2
09.09.2024;17:23:25;11.7;69.2
09.09.2024;17:23:30;11.7;69.2
09.09.2024;17:23:35;11.7;69.2
09.09.2024;17:23:40;11.7;69.3
09.09.2024;17:23:45;11.7;69.3
09.09.2024;17:23:50;11.7;69.3
09.09.2024;17:23:55;11.7;69.4
09.09.2024;17:24:00;11.7;69.5
09.09.2024;17:24:05;11.7;69.5
09.09.2024;17:24:10;11.7;69.6
09.09.2024;17:24:15;11.7;69.7
09.09.2024;17:24:20;11.7;69.7
09.09.2024;17:24:25;11.7;69.8
09.09.2024;17:24:30;11.7;69.8
09.09.2024;17:24:35;11.7;69.8
09.09.2024;17:24:40;11.7;69.9
09.09.2024;17:24:45;11.7;70.0
09.09.2024;17:24:50;11.7;70.1
09.09.2024;17:24:55;11.7;70.1
09.09.2024;17:25:00;11.7;70.2
09.09.2024;17:25:05;11.7;70.2
09.09.2024;17:25:10;11.7;70.3
09.09.2024;17:25:15;11.7;70.4
09.09.2024;17:25:20;11.7;70.5
09.09.2024;17:25:25;11.7;70.6
09.09.2024;17:25:30;11.7;70.7
09.09.2024;17:25:35;11.7;70.7
09.09.2024;17:25:40;11.7;70.8
09.09.2024;17:25:45;11.7;70.9
09.09.2024;17:25:50;11.7;71.0
09.09.2024;17:25:55;11.7;71.0
09.09.2024;17:26:00;11.7;71.1
09.09.2024;17:26:05;11.7;71.1
09.09.2024;17:26:10;11.7;71.1
09.09.2024;17:26:15;11.7;71.2
09.09.2024;17:26:20;11.7;71.3
09.09.2024;17:26:25;11.7;71.3
09.09.2024;17:26:30;11.7;71.4
09.09.2024;17:26:35;11.7;71.5
09.09.2024;17:26:40;11.7;71.6
09.09.2024;17:26:45;11.7;71.6
09.09.2024;17:26:50;11.7;71.7
09.09.2024;17:26:55;11.7;71.8
09.09.2024;17:27:00;11.7;71.8
09.09.2024;17:27:05;11.7;72.0
09.09.2024;17:27:10;11.7;72.1
09.09.2024;17:27:15;11.7;72.2
09.09.2024;17:27:20;11.7;72.2
09.09.2024;17:27:25;11.7;72.2
09.09.2024;17:27:30;11.7;72.3
09.09.2024;17:27:35;11.7;72.5
09.09.2024;17:27:40;11.7;72.5
09.09.2024;17:27:45;11.7;72.6
09.09.2024;17:27:50;11.7;72.6
09.09.2024;17:27:55;11.7;72.7
09.09.2024;17:28:00;11.7;72.7
09.09.2024;17:28:05;11.7;72.9
09.09.2024;17:28:10;11.7;72.9
09.09.2024;17:28:15;11.7;73.0
09.09.2024;17:28:20;11.8;73.1
09.09.2024;17:28:25;11.7;73.2
09.09.2024;17:28:30;11.7;73.3
09.09.2024;17:28:35;11.7;73.4
09.09.2024;17:28:40;11.7;73.4
09.09.2024;17:28:45;11.8;73.6
09.09.2024;17:28:50;11.8;73.7
09.09.2024;17:28:55;11.8;73.8
09.09.2024;17:29:00;11.8;73.9
09.09.2024;17:29:05;11.8;73.9
09.09.2024;17:29:10;11.8;74.0
09.09.2024;17:29:15;11.8;74.1
09.09.2024;17:29:20;11.8;74.1
09.09.2024;17:29:25;11.8;74.1
09.09.2024;17:29:30;11.8;74.1
09.09.2024;17:29:35;11.8;74.0
09.09.2024;17:29:40;11.8;74.0
09.09.2024;17:29:45;11.8;73.9
09.09.2024;17:29:50;11.8;73.9
09.09.2024;17:29:55;11.8;73.8
09.09.2024;17:30:00;11.8;73.7
09.09.2024;17:30:05;11.8;73.6
09.09.2024;17:30:10;11.8;73.6
09.09.2024;17:30:15;11.8;73.5
09.09.2024;17:30:20;11.8;73.4
09.09.2024;17:30:25;11.8;73.3
09.09.2024;17:30:30;11.8;73.3
09.09.2024;17:30:35;11.8;73.2
09.09.2024;17:30:40;11.8;73.1
09.09.2024;17:30:45;11.8;73.0
09.09.2024;17:30:50;11.8;72.9
09.09.2024;17:30:55;11.8;72.9
09.09.2024;17:31:00;11.8;72.8
09.09.2024;17:31:05;11.8;72.7
09.09.2024;17:31:10;11.8;72.7
09.09.2024;17:31:15;11.8;72.6
09.09.2024;17:31:20;11.8;72.5
09.09.2024;17:31:25;11.8;72.4
09.09.2024;17:31:30;11.8;72.4
09.09.2024;17:31:35;11.8;72.3
09.09.2024;17:31:40;11.8;72.2
09.09.2024;17:31:45;11.8;72.1
09.09.2024;17:31:50;11.8;72.0
09.09.2024;17:31:55;11.8;72.0
09.09.2024;17:32:00;11.8;71.9
09.09.2024;17:32:05;11.8;71.8
09.09.2024;17:32:10;11.8;71.7
09.09.2024;17:32:15;11.8;71.6
09.09.2024;17:32:20;11.8;71.6
09.09.2024;17:32:25;11.8;71.5
09.09.2024;17:32:30;11.8;71.5
09.09.2024;17:32:35;11.8;71.4
09.09.2024;17:32:40;11.8;71.3
09.09.2024;17:32:45;11.8;71.2
09.09.2024;17:32:50;11.8;71.2
09.09.2024;17:32:55;11.8;71.1
09.09.2024;17:33:00;11.8;71.1
09.09.2024;17:33:05;11.8;71.0
09.09.2024;17:33:10;11.8;70.9
09.09.2024;17:33:15;11.8;70.8
09.09.2024;17:33:20;11.8;70.8
09.09.2024;17:33:25;11.8;70.7
09.09.2024;17:33:30;11.8;70.6
09.09.2024;17:33:35;11.8;70.5
09.09.2024;17:33:40;11.8;70.4
09.09.2024;17:33:45;11.8;70.3
09.09.2024;17:33:50;11.8;70.3
09.09.2024;17:33:55;11.8;70.2
09.09.2024;17:34:00;11.8;70.1
09.09.2024;17:34:05;11.8;70.0
09.09.2024;17:34:10;11.8;69.9
09.09.2024;17:34:15;11.8;69.9
09.09.2024;17:34:20;11.8;69.9
09.09.2024;17:34:25;11.8;69.9
09.09.2024;17:34:30;11.8;69.9
09.09.2024;17:34:35;11.8;69.8
09.09.2024;17:34:40;11.7;69.6
09.09.2024;17:34:45;11.8;69.6
09.09.2024;17:34:50;11.8;69.5
09.09.2024;17:34:55;11.8;69.5
09.09.2024;17:35:00;11.8;69.4
09.09.2024;17:35:05;11.8;69.4
09.09.2024;17:35:10;11.8;69.4
09.09.2024;17:35:15;11.8;69.4
09.09.2024;17:35:20;11.8;69.4
09.09.2024;17:35:25;11.8;69.4
09.09.2024;17:35:30;11.8;69.4
09.09.2024;17:35:35;11.8;69.5
09.09.2024;17:35:40;11.8;69.5
09.09.2024;17:35:45;11.8;69.5
09.09.2024;17:35:50;11.8;69.5
09.09.2024;17:35:55;11.8;69.4
09.09.2024;17:36:00;11.8;69.4
09.09.2024;17:36:05;11.8;69.3
09.09.2024;17:36:10;11.8;69.3
09.09.2024;17:36:15;11.8;69.2
09.09.2024;17:36:20;11.8;69.1
09.09.2024;17:36:25;11.8;69.0
09.09.2024;17:36:30;11.8;68.9
09.09.2024;17:36:35;11.7;68.8
09.09.2024;17:36:40;11.7;68.7
09.09.2024;17:36:45;11.7;68.6
09.09.2024;17:36:50;11.8;68.6
09.09.2024;17:36:55;11.8;68.5
09.09.2024;17:37:00;11.8;68.4
09.09.2024;17:37:05;11.7;68.3
09.09.2024;17:37:10;11.8;68.3
09.09.2024;17:37:15;11.7;68.1
09.09.2024;17:37:20;11.7;68.1
09.09.2024;17:37:25;11.8;68.0
09.09.2024;17:37:30;11.7;67.9
09.09.2024;17:37:35;11.7;67.8
09.09.2024;17:37:40;11.7;67.8
09.09.2024;17:37:45;11.7;67.7
09.09.2024;17:37:50;11.8;67.7
09.09.2024;17:37:55;11.7;67.6
09.09.2024;17:38:00;11.7;67.4
09.09.2024;17:38:05;11.7;67.3
09.09.2024;17:38:10;11.7;67.3
09.09.2024;17:38:15;11.7;67.2
09.09.2024;17:38:20;11.7;67.2
09.09.2024;17:38:25;11.7;67.1
09.09.2024;17:38:30;11.7;67.0
09.09.2024;17:38:35;11.7;66.9
09.09.2024;17:38:40;11.7;66.8
09.09.2024;17:38:45;11.7;66.8
09.09.2024;17:38:50;11.7;66.8
09.09.2024;17:38:55;11.7;66.7
09.09.2024;17:39:00;11.7;66.6
09.09.2024;17:39:05;11.7;66.6
09.09.2024;17:39:10;11.7;66.6
09.09.2024;17:39:15;11.7;66.5
09.09.2024;17:39:20;11.7;66.5
09.09.2024;17:39:25;11.7;66.4
09.09.2024;17:39:30;11.7;66.4
09.09.2024;17:39:35;11.7;66.4
09.09.2024;17:39:40;11.7;66.3
09.09.2024;17:39:45;11.7;66.2
09.09.2024;17:39:50;11.7;66.2
09.09.2024;17:39:55;11.7;66.2
09.09.2024;17:40:00;11.7;66.1
09.09.2024;17:40:05;11.7;66.0
09.09.2024;17:40:10;11.7;66.0
09.09.2024;17:40:15;11.7;66.0
09.09.2024;17:40:20;11.6;65.9
09.09.2024;17:40:25;11.6;65.8
09.09.2024;17:40:30;11.7;65.9
09.09.2024;17:40:35;11.7;65.8
09.09.2024;17:40:40;11.6;65.7
09.09.2024;17:40:45;11.6;65.7
09.09.2024;17:40:50;11.6;65.7
09.09.2024;17:40:55;11.6;65.6
09.09.2024;17:41:00;11.6;65.5
09.09.2024;17:41:05;11.6;65.5
09.09.2024;17:41:10;11.6;65.5
09.09.2024;17:41:15;11.6;65.4
09.09.2024;17:41:20;11.6;65.4
09.09.2024;17:41:25;11.6;65.3
09.09.2024;17:41:30;11.6;65.3
09.09.2024;17:41:35;11.6;65.2
09.09.2024;17:41:40;11.6;65.2
09.09.2024;17:41:45;11.6;65.2
09.09.2024;17:41:50;11.6;65.2
09.09.2024;17:41:55;11.6;65.2
09.09.2024;17:42:00;11.6;65.2
09.09.2024;17:42:05;11.6;65.2
09.09.2024;17:42:10;11.6;65.2
09.09.2024;17:42:15;11.6;65.3
09.09.2024;17:42:20;11.6;65.3
09.09.2024;17:42:25;11.6;65.4
09.09.2024;17:42:30;11.6;65.4
09.09.2024;17:42:35;11.6;65.4
09.09.2024;17:42:40;11.6;65.3
09.09.2024;17:42:45;11.6;65.3
09.09.2024;17:42:50;11.6;65.3
09.09.2024;17:42:55;11.6;65.2
09.09.2024;17:43:00;11.5;65.1
09.09.2024;17:43:05;11.5;65.0
09.09.2024;17:43:10;11.6;65.1
09.09.2024;17:43:15;11.5;65.0
09.09.2024;17:43:20;11.5;65.0
09.09.2024;17:43:25;11.5;65.0
09.09.2024;17:43:30;11.5;65.0
09.09.2024;17:43:35;11.5;65.0
09.09.2024;17:43:40;11.5;65.0
09.09.2024;17:43:45;11.5;64.9
09.09.2024;17:43:50;11.5;64.9
09.09.2024;17:43:55;11.5;64.9
09.09.2024;17:44:00;11.5;64.8
09.09.2024;17:44:05;11.5;64.8
09.09.2024;17:44:10;11.5;64.8
09.09.2024;17:44:15;11.5;64.7
09.09.2024;17:44:20;11.5;64.7
09.09.2024;17:44:25;11.5;64.7
09.09.2024;17:44:30;11.5;64.7
09.09.2024;17:44:35;11.5;64.7
09.09.2024;17:44:40;11.5;64.7
09.09.2024;17:44:45;11.5;64.7
09.09.2024;17:44:50;11.5;64.7
09.09.2024;17:44:55;11.5;64.6
09.09.2024;17:45:00;11.5;64.5
09.09.2024;17:45:05;11.5;64.5
09.09.2024;17:45:10;11.5;64.5
09.09.2024;17:45:15;11.5;64.5
09.09.2024;17:45:20;11.5;64.6
09.09.2024;17:45:25;11.5;64.6
09.09.2024;17:45:30;11.5;64.7
09.09.2024;17:45:35;11.5;64.7
09.09.2024;17:45:40;11.5;64.7
09.09.2024;17:45:45;11.5;64.8
09.09.2024;17:45:50;11.5;64.9
09.09.2024;17:45:55;11.5;65.0
09.09.2024;17:46:00;11.5;65.0
09.09.2024;17:46:05;11.5;65.1
09.09.2024;17:46:10;11.5;65.2
09.09.2024;17:46:15;11.4;65.3
09.09.2024;17:46:20;11.5;65.4
09.09.2024;17:46:25;11.5;65.6
09.09.2024;17:46:30;11.5;65.7
09.09.2024;17:46:35;11.5;65.8
09.09.2024;17:46:40;11.5;65.9
09.09.2024;17:46:45;11.5;66.0
09.09.2024;17:46:50;11.5;66.1
09.09.2024;17:46:55;11.5;66.2
09.09.2024;17:47:00;11.5;66.3
09.09.2024;17:47:05;11.5;66.4
09.09.2024;17:47:10;11.5;66.5
09.09.2024;17:47:15;11.4;66.5
09.09.2024;17:47:20;11.5;66.6
09.09.2024;17:47:25;11.5;66.7
09.09.2024;17:47:30;11.5;66.7
09.09.2024;17:47:35;11.4;66.8
09.09.2024;17:47:40;11.5;66.9
09.09.2024;17:47:45;11.4;66.9
09.09.2024;17:47:50;11.5;67.0
09.09.2024;17:47:55;11.5;67.0
09.09.2024;17:48:00;11.5;67.0
09.09.2024;17:48:05;11.5;67.0
09.09.2024;17:48:10;11.5;66.9
09.09.2024;17:48:15;11.5;66.9
09.09.2024;17:48:20;11.5;66.8
09.09.2024;17:48:25;11.5;66.7
09.09.2024;17:48:30;11.5;66.5
09.09.2024;17:48:35;11.4;66.4
09.09.2024;17:48:40;11.4;66.2
09.09.2024;17:48:45;11.4;66.1
09.09.2024;17:48:50;11.4;66.1
09.09.2024;17:48:55;11.4;66.0
09.09.2024;17:49:00;11.4;66.0
09.09.2024;17:49:05;11.4;66.0
09.09.2024;17:49:10;11.4;66.0
09.09.2024;17:49:15;11.4;66.0
09.09.2024;17:49:20;11.4;66.0
09.09.2024;17:49:25;11.4;66.0
09.09.2024;17:49:30;11.4;65.9
09.09.2024;17:49:35;11.4;65.8
09.09.2024;17:49:40;11.4;65.7
09.09.2024;17:49:45;11.4;65.6
09.09.2024;17:49:50;11.4;65.5
09.09.2024;17:49:55;11.4;65.4
09.09.2024;17:50:00;11.4;65.3
09.09.2024;17:50:05;11.4;65.2
09.09.2024;17:50:10;11.4;65.2
09.09.2024;17:50:15;11.4;65.0
09.09.2024;17:50:20;11.4;64.8
09.09.2024;17:50:25;11.4;64.7
09.09.2024;17:50:30;11.4;64.7
09.09.2024;17:50:35;11.4;64.7
09.09.2024;17:50:40;11.4;64.5
09.09.2024;17:50:45;11.4;64.3
09.09.2024;17:50:50;11.4;64.2
09.09.2024;17:50:55;11.4;64.1
09.09.2024;17:51:00;11.4;63.9
09.09.2024;17:51:05;11.4;63.9
09.09.2024;17:51:10;11.4;63.8
09.09.2024;17:51:15;11.4;63.6
09.09.2024;17:51:20;11.4;63.5
09.09.2024;17:51:25;11.3;63.3
09.09.2024;17:51:30;11.4;63.3
09.09.2024;17:51:35;11.4;63.2
09.09.2024;17:51:40;11.3;63.1
09.09.2024;17:51:45;11.3;63.0
09.09.2024;17:51:50;11.3;62.8
09.09.2024;17:51:55;11.3;62.7
09.09.2024;17:52:00;11.3;62.6
09.09.2024;17:52:05;11.3;62.5
09.09.2024;17:52:10;11.3;62.4
09.09.2024;17:52:15;11.3;62.2
09.09.2024;17:52:20;11.3;62.0
09.09.2024;17:52:25;11.3;62.0
09.09.2024;17:52:30;11.3;61.9
09.09.2024;17:52:35;11.3;61.8
09.09.2024;17:52:40;11.3;61.7
09.09.2024;17:52:45;11.2;61.6
09.09.2024;17:52:50;11.3;61.6
09.09.2024;17:52:55;11.2;61.4
09.09.2024;17:53:00;11.3;61.2
09.09.2024;17:53:05;11.2;61.1
09.09.2024;17:53:10;11.2;61.0
09.09.2024;17:53:15;11.2;60.9
09.09.2024;17:53:20;11.2;60.8
09.09.2024;17:53:25;11.2;60.7
09.09.2024;17:53:30;11.2;60.6
09.09.2024;17:53:35;11.2;60.5
09.09.2024;17:53:40;11.2;60.3
09.09.2024;17:53:45;11.2;60.2
09.09.2024;17:53:50;11.2;60.2
09.09.2024;17:53:55;11.2;60.1
09.09.2024;17:54:00;11.1;60.1
09.09.2024;17:54:05;11.2;60.2
09.09.2024;17:54:10;11.2;60.2
09.09.2024;17:54:15;11.2;60.2
09.09.2024;17:54:20;11.1;60.2
09.09.2024;17:54:25;11.1;60.3
09.09.2024;17:54:30;11.1;60.3
09.09.2024;17:54:35;11.1;60.4
09.09.2024;17:54:40;11.1;60.5
09.09.2024;17:54:45;11.1;60.6
09.09.2024;17:54:50;11.1;60.7
09.09.2024;17:54:55;11.1;60.9
09.09.2024;17:55:00;11.1;61.0
09.09.2024;17:55:05;11.1;61.1
09.09.2024;17:55:10;11.1;61.3
09.09.2024;17:55:15;11.1;61.5
09.09.2024;17:55:20;11.1;61.6
09.09.2024;17:55:25;11.1;61.8
09.09.2024;17:55:30;11.1;61.9
09.09.2024;17:55:35;11.1;62.0
09.09.2024;17:55:40;11.1;62.2
09.09.2024;17:55:45;11.1;62.4
09.09.2024;17:55:50;11.1;62.7
09.09.2024;17:55:55;11.1;62.9
09.09.2024;17:56:00;11.1;63.1
09.09.2024;17:56:05;11.1;63.3
09.09.2024;17:56:10;11.0;63.5
09.09.2024;17:56:15;11.1;63.7
09.09.2024;17:56:20;11.0;63.8
09.09.2024;17:56:25;11.1;64.1
09.09.2024;17:56:30;11.1;64.3
09.09.2024;17:56:35;11.1;64.4
09.09.2024;17:56:40;11.1;64.5
09.09.2024;17:56:45;11.1;64.7
09.09.2024;17:56:50;11.1;64.9
09.09.2024;17:56:55;11.0;65.0
09.09.2024;17:57:00;11.1;65.2
09.09.2024;17:57:05;11.0;65.3
09.09.2024;17:57:10;11.1;65.5
09.09.2024;17:57:15;11.1;65.7
09.09.2024;17:57:20;11.1;65.9
09.09.2024;17:57:25;11.1;66.1
09.09.2024;17:57:30;11.1;66.2
09.09.2024;17:57:35;11.1;66.4
09.09.2024;17:57:40;11.1;66.6
09.09.2024;17:57:45;11.1;66.8
09.09.2024;17:57:50;11.1;66.9
09.09.2024;17:57:55;11.0;67.0
09.09.2024;17:58:00;11.1;67.2
09.09.2024;17:58:05;11.1;67.4
09.09.2024;17:58:10;11.1;67.5
09.09.2024;17:58:15;11.1;67.6
09.09.2024;17:58:20;11.1;67.8
09.09.2024;17:58:25;11.1;67.9
09.09.2024;17:58:30;11.1;68.1
09.09.2024;17:58:35;11.1;68.3
09.09.2024;17:58:40;11.1;68.5
09.09.2024;17:58:45;11.1;68.6
09.09.2024;17:58:50;11.1;68.7
09.09.2024;17:58:55;11.1;68.9
09.09.2024;17:59:00;11.1;69.0
09.09.2024;17:59:05;11.1;69.2
09.09.2024;17:59:10;11.1;69.3
09.09.2024;17:59:15;11.1;69.4
09.09.2024;17:59:20;11.1;69.5
09.09.2024;17:59:25;11.1;69.5
09.09.2024;17:59:30;11.1;69.7
09.09.2024;17:59:35;11.1;69.9
09.09.2024;17:59:40;11.1;70.0
09.09.2024;17:59:45;11.1;70.1
09.09.2024;17:59:50;11.1;70.2
09.09.2024;17:59:55;11.1;70.3
09.09.2024;18:00:00;11.1;70.5
09.09.2024;18:00:05;11.1;70.6
09.09.2024;18:00:10;11.1;70.8
09.09.2024;18:00:15;11.1;70.9
09.09.2024;18:00:20;11.1;70.9
09.09.2024;18:00:25;11.1;71.0
09.09.2024;18:00:30;11.1;71.0
09.09.2024;18:00:35;11.1;71.1
09.09.2024;18:00:40;11.1;71.2
09.09.2024;18:00:45;11.1;71.3
09.09.2024;18:00:50;11.1;71.5
09.09.2024;18:00:55;11.1;71.6
09.09.2024;18:01:00;11.1;71.8
09.09.2024;18:01:05;11.2;72.0
09.09.2024;18:01:10;11.2;72.1
09.09.2024;18:01:15;11.1;72.2
09.09.2024;18:01:20;11.2;72.4
09.09.2024;18:01:25;11.2;72.5
09.09.2024;18:01:30;11.2;72.6
09.09.2024;18:01:35;11.2;72.7
09.09.2024;18:01:40;11.2;72.8
09.09.2024;18:01:45;11.2;72.9
09.09.2024;18:01:50;11.1;73.0
09.09.2024;18:01:55;11.2;73.1
09.09.2024;18:02:00;11.2;73.3
09.09.2024;18:02:05;11.2;73.4
09.09.2024;18:02:10;11.2;73.5
09.09.2024;18:02:15;11.2;73.5
09.09.2024;18:02:20;11.2;73.8
09.09.2024;18:02:25;11.2;73.9
09.09.2024;18:02:30;11.2;73.9
09.09.2024;18:02:35;11.2;73.9
09.09.2024;18:02:40;11.2;73.9
09.09.2024;18:02:45;11.2;73.9
09.09.2024;18:02:50;11.2;73.9
09.09.2024;18:02:55;11.2;73.9
09.09.2024;18:03:00;11.2;73.9
09.09.2024;18:03:05;11.2;73.9
09.09.2024;18:03:10;11.2;73.9
09.09.2024;18:03:15;11.2;73.8
09.09.2024;18:03:20;11.2;73.8
09.09.2024;18:03:25;11.2;73.7
09.09.2024;18:03:30;11.2;73.7
09.09.2024;18:03:35;11.2;73.7
09.09.2024;18:03:40;11.2;73.6
09.09.2024;18:03:45;11.2;73.5
09.09.2024;18:03:50;11.2;73.5
09.09.2024;18:03:55;11.2;73.5
