Date;Time;Temperature (C);Humidity (%)
02.09.2024;21:40;8.3;77.1
02.09.2024;21:41;8.3;78.4
02.09.2024;21:42;8.4;79.7
02.09.2024;21:43;8.5;81.1
02.09.2024;21:44;8.5;82.0
02.09.2024;21:45;8.5;83.2
02.09.2024;21:46;8.6;83.9
02.09.2024;21:47;8.6;84.6
02.09.2024;21:48;8.7;84.5
02.09.2024;21:49;8.7;84.3
02.09.2024;21:50;8.8;84.2
02.09.2024;21:51;8.9;84.1
02.09.2024;21:52;8.9;84.0
02.09.2024;21:53;8.9;84.2
02.09.2024;21:54;9.0;84.0
02.09.2024;21:55;9.0;82.8
02.09.2024;21:56;9.0;80.1
02.09.2024;21:57;9.0;77.2
02.09.2024;21:58;9.0;75.3
02.09.2024;21:59;9.0;76.3
02.09.2024;22:00;9.0;77.7
02.09.2024;22:01;9.1;79.2
02.09.2024;22:02;9.1;78.3
02.09.2024;22:03;9.1;76.2
02.09.2024;22:04;9.0;73.8
02.09.2024;22:05;9.0;71.8
02.09.2024;22:06;9.0;72.2
02.09.2024;22:07;9.0;73.9
02.09.2024;22:08;9.0;75.7
02.09.2024;22:09;9.0;77.3
02.09.2024;22:10;9.0;78.7
02.09.2024;22:11;9.0;80.1
02.09.2024;22:12;9.1;81.3
02.09.2024;22:13;9.1;82.7
02.09.2024;22:14;9.2;83.4
02.09.2024;22:15;9.2;84.3
02.09.2024;22:16;9.3;83.9
02.09.2024;22:17;9.3;82.6
02.09.2024;22:18;9.4;81.6
02.09.2024;22:19;9.4;82.0
02.09.2024;22:20;9.4;82.1
02.09.2024;22:21;9.4;80.9
02.09.2024;22:22;9.5;78.3
02.09.2024;22:23;9.5;75.8
02.09.2024;22:24;9.4;73.4
02.09.2024;22:25;9.4;71.2
02.09.2024;22:26;9.3;70.5
02.09.2024;22:27;9.4;71.9
02.09.2024;22:28;9.3;73.8
02.09.2024;22:29;9.3;75.6
02.09.2024;22:30;9.3;76.2
02.09.2024;22:31;9.3;75.1
02.09.2024;22:32;9.3;73.7
02.09.2024;22:33;9.3;72.3
02.09.2024;22:34;9.2;70.6
02.09.2024;22:35;9.2;69.1
02.09.2024;22:36;9.2;67.7
02.09.2024;22:37;9.1;66.7
02.09.2024;22:38;9.1;65.6
02.09.2024;22:39;9.0;65.8
02.09.2024;22:40;9.0;67.6
02.09.2024;22:41;9.0;70.0
02.09.2024;22:42;9.0;72.1
02.09.2024;22:43;8.9;74.1
02.09.2024;22:44;9.0;75.5
02.09.2024;22:45;9.1;75.4
02.09.2024;22:46;9.1;74.3
02.09.2024;22:47;9.1;72.8
02.09.2024;22:48;9.1;70.7
02.09.2024;22:49;9.1;69.4
02.09.2024;22:50;9.0;70.8
02.09.2024;22:51;9.0;72.6
02.09.2024;22:52;9.0;72.7
02.09.2024;22:53;9.0;72.1
02.09.2024;22:54;8.9;71.2
02.09.2024;22:55;8.9;70.3
02.09.2024;22:56;8.9;69.6
02.09.2024;22:57;8.9;68.9
02.09.2024;22:58;8.9;68.2
02.09.2024;22:59;8.8;67.3
02.09.2024;23:00;8.8;66.4
02.09.2024;23:01;8.8;65.9
02.09.2024;23:02;8.8;66.2
02.09.2024;23:03;8.7;65.7
02.09.2024;23:04;8.7;65.2
02.09.2024;23:05;8.7;64.7
02.09.2024;23:06;8.6;64.1
02.09.2024;23:07;8.6;63.6
02.09.2024;23:08;8.6;63.0
02.09.2024;23:09;8.6;62.5
02.09.2024;23:10;8.5;63.1
02.09.2024;23:11;8.5;65.0
02.09.2024;23:12;8.5;66.2
02.09.2024;23:13;8.5;66.9
02.09.2024;23:14;8.4;67.0
02.09.2024;23:15;8.4;66.6
02.09.2024;23:16;8.4;66.1
02.09.2024;23:17;8.4;65.4
02.09.2024;23:18;8.3;64.5
02.09.2024;23:19;8.2;63.8
02.09.2024;23:20;8.2;63.1
02.09.2024;23:21;8.2;62.3
02.09.2024;23:22;8.2;61.7
02.09.2024;23:23;8.1;62.6
02.09.2024;23:24;8.1;64.6
02.09.2024;23:25;8.1;67.3
02.09.2024;23:26;8.1;69.1
02.09.2024;23:27;8.2;69.9
02.09.2024;23:28;8.1;69.8
02.09.2024;23:29;8.1;69.5
02.09.2024;23:30;8.1;69.0
02.09.2024;23:31;8.2;68.5
02.09.2024;23:32;8.1;67.7
02.09.2024;23:33;8.1;66.9
02.09.2024;23:34;8.0;65.9
02.09.2024;23:35;8.0;66.7
02.09.2024;23:36;8.0;68.3
02.09.2024;23:37;8.0;68.4
02.09.2024;23:38;8.0;68.1
02.09.2024;23:39;8.1;68.4
02.09.2024;23:40;8.0;67.5
02.09.2024;23:41;8.0;66.5
02.09.2024;23:42;7.9;65.8
02.09.2024;23:43;8.0;66.6
02.09.2024;23:44;7.9;68.5
02.09.2024;23:45;7.9;70.7
02.09.2024;23:46;7.9;72.8
02.09.2024;23:47;7.9;74.7
02.09.2024;23:48;8.0;76.2
02.09.2024;23:49;8.1;77.8
02.09.2024;23:50;8.1;79.0
02.09.2024;23:51;8.2;80.4
02.09.2024;23:52;8.2;81.5
02.09.2024;23:53;8.2;81.9
02.09.2024;23:54;8.3;82.4
02.09.2024;23:55;8.3;83.0
02.09.2024;23:56;8.4;83.8
02.09.2024;23:57;8.5;84.4
02.09.2024;23:58;8.5;84.9
02.09.2024;23:59;8.5;85.4
