Date;Time;Temperature  (C);Humidity  (%)
05.09.2024;05:22:20;5.8;73.1
05.09.2024;05:22:25;5.8;73.3
05.09.2024;05:22:30;NaN;73.5
05.09.2024;05:22:35;5.8;73.7
05.09.2024;05:22:40;5.8;73.9
05.09.2024;05:22:45;5.8;74.1
05.09.2024;25:70;5.8;74.3
05.09.2024;05:22:55;5.9;74.6
05.09.2024;05:23:00;5.8;74.8
05.09.2024;05:23:05;5.8;75.0
05.09.2024;05:23:10;5.8;75.2
05.09.2024;05:23:15;5.8;
05.09.2024;05:23:20;5.9;75.7
05.09.2024;05:23:25;6.0;
05.09.2024;05:23:30;5.9;76.2
05.09.2024;05:23:35;5.9;76.4
05.09.2024;05:23:40;5.9;76.6

05.09.2024;05:23:45;5.9;76.9
05.09.2024;05:23:50;5.9;77.1
05.09.2024;05:23:55;5.9;77.3
05.09.2024;05:24:00;5.9;NaN
05.09.2024;05:24:05;5.9;NaN
05.09.2024;05:24:10;5.9;77.9
05.09.2024;05:24:15;5.9;78.2
05.09.2024;05:24:20;5.9;78.4
05.09.2024;05:24:30;5.9;78.7
05.09.2024;05:24:35;5.9;78.9
05.09.2024;05:24:40;5.9;79.1
05.09.2024;05:24:45;5.9;79.2
05.09.2024;05:24:50;5.9;79.3
05.09.2024;05:24:55;5.9;79.4
05.09.2024;05:25:00;6.0;79.4


05.09.2024;05:25:05;5.9;79.3
05.09.2024;05:25:10;;79.3
05.09.2024;05:25:15;6.0;79.3


05.09.2024;05:25:20;5.9;79.1

05.09.2024;05:25:25;NaN;78.9
05.09.2024;05:25:30;6.0;78.8
05.09.2024;05:25:35;5.9;78.5
05.09.2024;05:25:40;5.9;-99
05.09.2024;05:25:50;5.9;77.8
05.09.2024;05:25:55;5.9;77.8
05.09.2024;25:70;5.9;77.7
05.09.2024;05:26:05;5.9;77.4
05.09.2024;05:26:10;5.9;77.3
05.09.2024;05:26:15;5.9;
05.09.2024;05:26:20;5.9;77.2
05.09.2024;05:26:25;5.9;NaN
05.09.2024;05:26:30;5.9;77.2
05.09.2024;05:26:35;5.9;77.3
05.09.2024;05:26:40;5.9;77.4
05.09.2024;05:26:50;-99;77.6
05.09.2024;05:26:55;5.9;77.8
05.09.2024;05:27:00;5.9;77.8
05.09.2024;05:27:05;5.9;77.8
05.09.2024;05:27:10;5.9;77.8
05.09.2024;05:27:15;5.9;77.9
05.09.2024;05:27:20;5.9;78.3
05.09.2024;05:27:25;;78.5
05.09.2024;05:27:30;5.9;78.6
05.09.2024;05:27:35;5.9;78.8
05.09.2024;05:27:45;5.9;79.2
05.09.2024;05:27:50;5.9;NaN
05.09.2024;05:27:55;NaN;79.5
05.09.2024;05:28:00;6.0;79.7
05.09.2024;05:28:05;;79.9
05.09.2024;05:28:10;6.0;999
05.09.2024;05:28:15;6.0;80.2
05.09.2024;05:28:20;;80.4
05.09.2024;05:28:25;;80.5
05.09.2024;05:28:30;6.0;80.7
05.09.2024;05:28:35;6.0;
05.09.2024;05:28:40;6.0;81.0
05.09.2024;05:28:45;6.0;81.2
05.09.2024;05:28:50;6.0;81.4
05.09.2024;05:28:55;6.0;81.6
05.09.2024;05:29:00;;81.8
05.09.2024;05:29:05;6.0;82.0
05.09.2024;05:29:10;6.0;82.1
05.09.2024;05:29:15;999;82.2
05.09.2024;05:29:20;6.0;
05.09.2024;05:29:25;;82.6
05.09.2024;05:29:30;6.0;82.7
05.09.2024;05:29:35;6.0;NaN
05.09.2024;05:29:40;6.0;0.0
05.09.2024;05:29:45;6.0;83.1
05.09.2024;05:29:50;6.1;83.3
05.09.2024;05:29:55;6.1;83.4
05.09.2024;05:30:00;6.1;83.6
05.09.2024;05:30:05;6.1;83.8
05.09.2024;05:30:10;6.1;0.0
05.09.2024;05:30:15;6.0;0.0

05.09.2024;05:30:20;6.1;84.2
05.09.2024;05:30:25;6.1;
05.09.2024;05:30:30;;84.4
05.09.2024;05:30:35;6.1;84.5
05.09.2024;05:30:40;6.1;84.6
05.09.2024;05:30:45;6.1;84.5
05.09.2024;05:30:50;6.1;84.4
05.09.2024;05:30:55;6.1;84.4
05.09.2024;05:31:00;6.1;84.2
05.09.2024;05:31:05;6.1;
05.09.2024;05:31:10;6.1;83.7
05.09.2024;05:31:15;6.1;83.4
05.09.2024;05:31:20;6.1;82.9
05.09.2024;05:31:25;6.2;999
05.09.2024;05:31:30;6.1;81.9
05.09.2024;05:31:35;6.1;81.4
05.09.2024;05:31:40;6.0;80.9
05.09.2024;05:31:45;6.1;80.6
    05.09.2024  ;05:31:50;6.0;80.3
05.09.2024;25:70;6.1;79.8
05.09.2024;05:32:00;6.1;79.4
05.09.2024;05:32:05;6.0;78.8
05.09.2024;05:32:10;NaN;78.4
05.09.2024;05:32:15;;77.9
05.09.2024;05:32:20;6.0;77.4
05.09.2024;05:32:25;6.0;76.9
05.09.2024;05:32:30;6.0;76.6
05.09.2024;05:32:35;6.0;76.2
05.09.2024;05:32:40;6.0;
05.09.2024;05:32:45;6.0;NaN
05.09.2024;05:32:50;999;75.2
05.09.2024;05:32:55;5.9;74.9
05.09.2024;05:33:00;-99;74.6
05.09.2024;05:33:05;5.9;74.4
05.09.2024;05:33:10;5.9;74.1
05.09.2024;05:33:20;5.8;73.4


05.09.2024;05:33:25;5.9;NaN
05.09.2024;05:33:30;5.9;73.0
05.09.2024;05:33:35;5.8;72.9
05.09.2024;05:33:40;5.8;72.8
05.09.2024;05:33:45;5.8;72.8
05.09.2024;05:33:50;;72.8
05.09.2024;05:33:55;5.8;72.8
05.09.2024;05:34:00;5.8;72.9
05.09.2024;05:34:05;5.9;73.0
05.09.2024;05:34:10;5.8;73.0
05.09.2024;05:34:15;5.8;73.1
05.09.2024;05:34:25;NaN;73.4
05.09.2024;05:34:30;5.8;73.5
05.09.2024;05:34:35;5.8;0.0
05.09.2024;05:34:40;5.8;73.9
05.09.2024;05:34:50;NaN;NaN
05.09.2024;05:34:55;5.8;74.4
05.09.2024;05:35:00;;74.6
05.09.2024;05:35:05;5.8;74.9
05.09.2024;05:35:10;NaN;75.1
05.09.2024;05:35:15;0.0;
05.09.2024;05:35:20;5.8;75.6
05.09.2024;05:35:25;5.8;75.8
05.09.2024;05:35:30;5.8;76.1
05.09.2024;05:35:35;;
05.09.2024;05:35:40;5.8;76.5
05.09.2024;05:35:45;5.8;76.7
05.09.2024;05:35:50;5.8;76.9
05.09.2024;05:36:00;5.8;77.4
05.09.2024;05:36:10;5.8;77.8
05.09.2024;05:36:15;5.9;77.9
05.09.2024;05:36:20;-99;78.2
05.09.2024;05:36:25;5.9;78.3
05.09.2024;05:36:30;;-99
05.09.2024;05:36:35;;78.7
05.09.2024;05:36:40;5.9;79.0
05.09.2024;05:36:45;5.9;79.1
05.09.2024;05:36:50;5.9;
05.09.2024;05:36:55;999;79.5
05.09.2024;05:37:00;5.9;79.7
05.09.2024;05:37:05;5.9;79.8
05.09.2024;05:37:10;5.9;80.0
05.09.2024;05:37:15;NaN;80.2
05.09.2024;05:37:20;NaN;80.4
05.09.2024;05:37:25;5.9;80.5
05.09.2024;05:37:30;5.9;80.7
05.09.2024;05:37:35;5.9;80.9
05.09.2024;05:37:40;5.9;81.1
05.09.2024;05:37:45;5.9;81.2
05.09.2024;05:37:50;6.0;81.4
05.09.2024;05:37:55;5.9;81.5
05.09.2024;05:38:00;6.0;81.7
05.09.2024;05:38:05;6.0;81.8
05.09.2024;05:38:10;6.0;81.9
05.09.2024;05:38:15;5.9;NaN
05.09.2024;05:38:20;5.9;81.9
05.09.2024;05:38:25;6.0;81.9
05.09.2024;05:38:30;6.0;81.9
05.09.2024;05:38:35;6.0;81.8
05.09.2024;05:38:40;6.0;81.7


05.09.2024;05:38:45;6.0;81.4
05.09.2024;05:38:50;6.0;81.2
05.09.2024;05:38:55;6.0;80.9
05.09.2024;05:39:00;6.0;80.7
05.09.2024;05:39:05;6.0;80.4
05.09.2024;05:39:10;6.0;80.1
05.09.2024;05:39:15;6.0;79.8
05.09.2024;05:39:20;999;79.6
05.09.2024;05:39:25;6.0;79.4
05.09.2024;05:39:30;-99;79.2
05.09.2024;05:39:35;6.0;79.0
05.09.2024;05:39:40;5.9;78.7
05.09.2024;05:39:45;5.9;78.5
05.09.2024;05:39:50;5.9;78.4
05.09.2024;05:39:55;5.9;78.3
05.09.2024;05:40:00;5.9;78.3
05.09.2024;05:40:05;;78.3
05.09.2024;25:70;5.9;78.2
05.09.2024;05:40:15;5.9;78.3
05.09.2024;05:40:20;5.9;78.3
05.09.2024;05:40:25;5.9;
05.09.2024;05:40:30;5.9;78.4
05.09.2024;05:40:35;5.9;78.6
05.09.2024;05:40:40;5.9;78.7
05.09.2024;05:40:45;5.9;78.9
05.09.2024;05:40:55;5.9;79.1


05.09.2024;05:41:00;5.9;79.3


05.09.2024;05:41:05;5.9;79.4
05.09.2024;25:70;5.9;79.5
05.09.2024;05:41:15;NaN;79.8
05.09.2024;05:41:20;6.0;80.0
05.09.2024;05:41:25;5.9;80.1
05.09.2024;05:41:30;6.0;
05.09.2024;05:41:35;6.0;80.4
05.09.2024;05:41:40;6.0;NaN
05.09.2024;05:41:45;6.0;80.8
05.09.2024;05:41:50;;81.0
05.09.2024;05:41:55;6.0;81.2
05.09.2024;05:42:00;6.0;NaN
05.09.2024;05:42:05;6.0;81.5
05.09.2024;05:42:10;6.0;-99
05.09.2024;05:42:15;6.0;81.8
05.09.2024;05:42:20;6.0;82.0
05.09.2024;05:42:25;6.0;0.0
05.09.2024;05:42:30;6.0;82.3
05.09.2024;05:42:35;6.0;82.5
05.09.2024;05:42:40;6.0;
05.09.2024;05:42:45;6.0;82.8
05.09.2024;05:42:50;6.0;82.9


05.09.2024;05:42:55;6.0;83.0
05.09.2024;05:43:00;6.0;83.2
05.09.2024;05:43:05;6.1;83.4
05.09.2024;05:43:10;6.0;83.6
05.09.2024;05:43:15;NaN;83.7
05.09.2024;05:43:20;6.1;83.8
05.09.2024;05:43:25;6.0;83.9
05.09.2024;05:43:30;6.1;84.1
05.09.2024;05:43:35;6.1;999
05.09.2024;05:43:40;6.1;84.4


05.09.2024;05:43:45;6.1;84.6
05.09.2024;05:43:50;6.1;84.7
05.09.2024;05:43:55;6.1;84.8
05.09.2024;05:44:00;6.1;
05.09.2024;05:44:05;6.1;85.0
05.09.2024;05:44:10;6.1;85.1
05.09.2024;05:44:15;6.1;85.1
05.09.2024;05:44:20;6.1;85.1
05.09.2024;05:44:25;6.1;85.1


05.09.2024;05:44:30;6.1;999
05.09.2024;05:44:35;6.1;84.8
05.09.2024;05:44:40;6.1;84.6
05.09.2024;05:44:45;6.3;84.5
05.09.2024;05:44:50;6.1;84.0
05.09.2024;05:44:55;6.1;83.6
05.09.2024;05:45:00;6.1;83.3
05.09.2024;05:45:10;6.1;NaN
05.09.2024;05:45:15;6.1;82.1
05.09.2024;05:45:20;6.1;81.8
05.09.2024;05:45:25;6.1;81.3
05.09.2024;05:45:30;6.1;0.0
05.09.2024;05:45:35;6.1;NaN
05.09.2024;05:45:40;;80.2
05.09.2024;05:45:45;;79.7
05.09.2024;05:45:50;6.1;79.3
05.09.2024;05:45:55;6.0;78.9
05.09.2024;05:46:00;;78.5
05.09.2024;05:46:05;6.0;77.9
05.09.2024;05:46:10;6.0;77.9
05.09.2024;05:46:15;6.0;77.4
05.09.2024;05:46:20;6.0;77.2
05.09.2024;05:46:25;6.0;77.0
05.09.2024;05:46:30;NaN;999
05.09.2024;05:46:35;6.0;76.3
05.09.2024;05:46:40;6.0;
05.09.2024;05:46:45;5.9;75.7
05.09.2024;05:46:50;;75.5
05.09.2024;05:46:55;5.9;
05.09.2024;05:47:00;;-99
05.09.2024;05:47:05;5.9;74.5
05.09.2024;05:47:10;NaN;74.1
05.09.2024;05:47:15;NaN;NaN
05.09.2024;05:47:20;5.9;73.4
05.09.2024;05:47:25;5.8;73.1
05.09.2024;05:47:30;5.8;72.7
05.09.2024;05:47:35;5.8;72.5
05.09.2024;05:47:40;5.8;72.2
05.09.2024;05:47:45;5.8;999
05.09.2024;05:47:50;5.8;71.3
05.09.2024;05:47:55;5.8;71.0
05.09.2024;05:48:00;5.7;70.6
05.09.2024;05:48:05;5.7;70.3


05.09.2024;05:48:10;5.7;70.2
05.09.2024;05:48:15;0.0;70.1
05.09.2024;25:70;5.7;70.0
05.09.2024;05:48:30;5.7;
05.09.2024;05:48:35;5.7;70.1
05.09.2024;05:48:40;;70.2
05.09.2024;05:48:45;5.7;70.3
05.09.2024;05:48:50;5.7;
05.09.2024;05:48:55;5.6;70.6
05.09.2024;05:49:00;5.6;70.7

05.09.2024;05:49:05;5.6;70.9
05.09.2024;05:49:10;5.7;71.1
05.09.2024;05:49:15;0.0;71.3
05.09.2024;05:49:20;5.6;71.4
05.09.2024;05:49:25;;71.7
05.09.2024;05:49:30;5.6;71.9
05.09.2024;05:49:35;5.7;999
05.09.2024;05:49:40;5.6;72.3
05.09.2024;05:49:45;5.7;
05.09.2024;05:49:50;5.6;72.9
05.09.2024;05:49:55;5.6;73.1
05.09.2024;05:50:00;5.6;73.2
05.09.2024;05:50:05;5.7;NaN


05.09.2024;05:50:10;5.6;NaN
05.09.2024;05:50:15;5.6;73.9
05.09.2024;05:50:20;;74.1
05.09.2024;05:50:25;5.7;74.4
05.09.2024;05:50:30;5.7;74.7
05.09.2024;05:50:35;5.7;74.8
05.09.2024;05:50:40;5.7;75.1
05.09.2024;05:50:45;5.7;75.3
05.09.2024;05:50:50;5.7;75.5
05.09.2024;05:50:55;5.7;75.7
05.09.2024;05:51:10;-99;76.4
05.09.2024;05:51:15;5.7;-99
05.09.2024;05:51:20;5.7;999
05.09.2024;05:51:25;5.8;77.2
05.09.2024;05:51:30;5.7;77.3
05.09.2024;05:51:35;5.7;77.4
05.09.2024;05:51:40;5.7;77.5

05.09.2024;05:51:45;5.7;77.5
05.09.2024;05:51:50;5.7;77.5
05.09.2024;05:51:55;5.7;77.4
05.09.2024;05:52:00;5.7;77.3
05.09.2024;05:52:05;5.8;77.3
05.09.2024;05:52:10;5.7;77.1
05.09.2024;05:52:15;5.8;77.0
05.09.2024;05:52:20;5.7;NaN
05.09.2024;05:52:25;5.7;76.7
05.09.2024;05:52:30;5.8;76.5
05.09.2024;05:52:35;5.8;76.3
05.09.2024;05:52:40;;
05.09.2024;05:52:45;5.8;76.0
05.09.2024;05:52:50;5.7;75.8
05.09.2024;05:52:55;NaN;
05.09.2024;05:53:00;5.7;75.7
05.09.2024;05:53:10;;75.8
05.09.2024;05:53:15;5.7;75.8
05.09.2024;05:53:20;5.7;75.9
05.09.2024;05:53:25;NaN;76.0
05.09.2024;05:53:35;5.7;76.2
05.09.2024;05:53:40;5.7;76.4
05.09.2024;05:53:45;0.0;-99
05.09.2024;05:53:50;;76.7
05.09.2024;05:53:55;5.7;76.8
05.09.2024;05:54:00;5.7;76.9
05.09.2024;05:54:05;5.8;77.2
05.09.2024;05:54:10;;77.5
05.09.2024;05:54:15;5.7;NaN
05.09.2024;05:54:20;5.8;77.8


05.09.2024;05:54:30;5.8;
05.09.2024;05:54:35;5.8;
05.09.2024;05:54:40;5.8;78.6
05.09.2024;05:54:45;5.8;78.8
05.09.2024;05:54:50;5.8;79.0
05.09.2024;05:54:55;5.8;79.2
05.09.2024;05:55:00;5.8;79.3
05.09.2024;05:55:05;5.8;79.4
05.09.2024;05:55:15;5.8;79.9
05.09.2024;05:55:20;5.8;80.0
05.09.2024;05:55:25;5.9;80.2
05.09.2024;05:55:30;5.8;80.4
05.09.2024;05:55:35;NaN;
05.09.2024;05:55:40;5.8;
05.09.2024;05:55:45;5.8;80.9
05.09.2024;05:55:50;5.8;81.0
05.09.2024;05:55:55;5.8;81.2
05.09.2024;05:56:00;NaN;81.5
05.09.2024;05:56:05;;81.6
05.09.2024;05:56:10;999;81.8
05.09.2024;05:56:15;5.9;82.0


05.09.2024;05:56:20;5.9;NaN
05.09.2024;05:56:25;5.9;82.2
05.09.2024;05:56:30;5.9;82.4
05.09.2024;05:56:35;5.9;82.5
05.09.2024;05:56:40;5.9;82.6
05.09.2024;05:56:45;5.9;
05.09.2024;05:56:50;5.9;82.9
05.09.2024;05:56:55;5.9;83.0
05.09.2024;05:57:00;0.0;83.1
05.09.2024;05:57:05;5.9;83.3
05.09.2024;05:57:10;5.9;
05.09.2024;05:57:20;6.0;0.0
05.09.2024;05:57:25;6.0;83.8
05.09.2024;05:57:30;6.0;83.8
05.09.2024;05:57:35;6.0;83.7
05.09.2024;05:57:40;6.0;
05.09.2024;05:57:45;6.0;83.5

05.09.2024;05:57:50;5.9;
05.09.2024;05:57:55;6.0;83.0
05.09.2024;05:58:05;6.0;    82.4    
05.09.2024;05:58:10;6.0;
05.09.2024;05:58:20;6.0;81.1
05.09.2024;05:58:25;5.9;80.7
05.09.2024;05:58:30;6.0;80.3


05.09.2024;05:58:35;5.9;79.8
05.09.2024;05:58:40;5.9;79.2
05.09.2024;05:58:45;5.9;78.7

05.09.2024;05:58:50;NaN;78.1
05.09.2024;05:58:55;5.9;77.8
05.09.2024;05:59:00;5.9;77.2
05.09.2024;05:59:05;5.9;76.7
05.09.2024;05:59:10;5.9;0.0
05.09.2024;05:59:15;5.9;75.9
05.09.2024;05:59:20;5.8;
05.09.2024;05:59:25;NaN;NaN
05.09.2024;05:59:35;5.8;74.9
05.09.2024;05:59:40;NaN;74.7
05.09.2024;05:59:45;5.8;74.6
05.09.2024;05:59:50;5.8;74.6
05.09.2024;05:59:55;5.8;74.6
05.09.2024;06:00:00;5.8;74.6
05.09.2024;06:00:05;5.8;74.6
05.09.2024;06:00:15;5.7;74.7
05.09.2024;06:00:20;5.8;74.8
05.09.2024;06:00:25;5.7;74.8
05.09.2024;06:00:30;5.7;75.0
05.09.2024;06:00:35;5.7;75.1
05.09.2024;06:00:40;5.7;75.2
05.09.2024;06:00:45;5.8;75.5
05.09.2024;06:00:50;5.7;75.6
05.09.2024;06:00:55;5.7;75.8
05.09.2024;06:01:00;;NaN
05.09.2024;06:01:05;5.7;76.2
05.09.2024;06:01:10;5.7;76.4
05.09.2024;06:01:15;5.8;76.7
05.09.2024;06:01:20;5.8;76.8
05.09.2024;06:01:25;5.7;0.0
05.09.2024;06:01:35;5.7;77.7
05.09.2024;06:01:40;5.8;77.8
05.09.2024;06:01:45;5.8;77.8
05.09.2024;25:70;-99;78.2
05.09.2024;06:01:55;;78.4
05.09.2024;06:02:00;5.8;78.6
05.09.2024;06:02:05;5.8;78.7
05.09.2024;06:02:10;5.8;78.9
05.09.2024;06:02:15;;79.2
05.09.2024;06:02:20;5.8;79.3
05.09.2024;06:02:25;5.8;79.5
05.09.2024;06:02:30;5.8;79.7
05.09.2024;06:02:35;5.8;80.0
05.09.2024;06:02:40;5.8;80.1
05.09.2024;06:02:45;5.8;NaN
05.09.2024;06:02:50;5.8;80.4
05.09.2024;06:02:55;5.8;80.7
05.09.2024;06:03:00;5.8;80.8
05.09.2024;06:03:05;NaN;81.0
05.09.2024;06:03:10;5.9;81.1
05.09.2024;06:03:15;;81.3
05.09.2024;06:03:20;5.9;81.4
05.09.2024;06:03:25;5.9;81.6
05.09.2024;06:03:30;5.9;81.8
05.09.2024;06:03:35;-99;82.0
05.09.2024;06:03:40;5.9;82.2
05.09.2024;06:03:45;5.9;82.3
05.09.2024;06:03:50;5.9;82.5
05.09.2024;06:03:55;5.9;82.6
05.09.2024;06:04:00;5.9;82.7
05.09.2024;06:04:05;5.9;82.9
05.09.2024;06:04:10;;83.1
05.09.2024;06:04:15;5.9;83.3
05.09.2024;06:04:20;5.9;83.4
05.09.2024;06:04:25;5.9;83.5
05.09.2024;06:04:30;5.9;83.7
05.09.2024;06:04:35;5.9;83.8
05.09.2024;06:04:40;6.0;
05.09.2024;06:04:45;;84.2
05.09.2024;06:04:50;6.0;84.3
05.09.2024;06:04:55;6.0;84.3
05.09.2024;06:05:00;5.9;84.2
05.09.2024;06:05:05;6.0;84.3
05.09.2024;06:05:10;6.0;84.2
05.09.2024;06:05:15;6.0;NaN
05.09.2024;06:05:20;6.0;84.0
05.09.2024;06:05:25;6.0;83.8
05.09.2024;06:05:30;6.0;83.6
05.09.2024;06:05:35;6.0;83.3
05.09.2024;06:05:40;6.0;83.1
05.09.2024;06:05:45;6.0;82.9
05.09.2024;06:05:50;6.0;
05.09.2024;06:05:55;6.0;-99
05.09.2024;06:06:00;NaN;82.0
05.09.2024;06:06:05;;999
05.09.2024;06:06:10;6.0;81.5
05.09.2024;06:06:15;6.0;81.1
05.09.2024;06:06:25;6.0;NaN
05.09.2024;06:06:30;6.0;80.3
05.09.2024;06:06:35;NaN;80.0
05.09.2024;06:06:40;5.9;79.9
05.09.2024;06:06:45;6.0;79.9
05.09.2024;06:06:50;6.0;79.8
05.09.2024;06:06:55;5.9;79.7


05.09.2024;06:07:00;5.9;79.7
05.09.2024;06:07:05;5.9;79.7
05.09.2024;06:07:10;5.9;79.7
05.09.2024;06:07:15;0.0;79.8
05.09.2024;06:07:25;5.9;80.0
05.09.2024;06:07:30;5.9;80.1
05.09.2024;06:07:35;5.9;80.1
05.09.2024;06:07:40;5.9;-99
05.09.2024;06:07:45;;80.5
05.09.2024;06:07:55;5.9;80.8
05.09.2024;06:08:00;5.9;80.9
05.09.2024;25:70;NaN;
05.09.2024;06:08:10;-99;81.3
05.09.2024;06:08:15;6.0;999
05.09.2024;06:08:20;5.9;81.5
05.09.2024;06:08:25;6.0;81.7
05.09.2024;06:08:30;6.0;81.8
05.09.2024;06:08:35;6.0;
05.09.2024;06:08:40;6.0;82.2
05.09.2024;06:08:45;0.0;82.3
05.09.2024;06:08:50;6.0;999


05.09.2024;06:09:00;999;82.8
05.09.2024;06:09:05;6.0;
05.09.2024;06:09:10;6.0;83.1
05.09.2024;06:09:15;6.0;83.3
05.09.2024;06:09:20;6.0;83.5
05.09.2024;06:09:25;6.0;83.6
05.09.2024;06:09:30;6.0;83.7
05.09.2024;06:09:40;6.0;84.1
05.09.2024;06:09:45;6.0;-99


05.09.2024;06:09:50;6.0;
05.09.2024;06:09:55;6.0;84.5
05.09.2024;06:10:00;6.0;84.6
05.09.2024;06:10:05;6.1;999
05.09.2024;06:10:10;6.1;84.8
05.09.2024;25:70;6.1;85.0
05.09.2024;06:10:25;6.0;85.2
05.09.2024;06:10:30;6.1;85.4
05.09.2024;06:10:35;6.1;85.5
05.09.2024;06:10:40;6.0;85.5
05.09.2024;06:10:45;6.1;85.6
05.09.2024;06:10:50;6.1;
05.09.2024;06:10:55;6.1;NaN
05.09.2024;06:11:05;;85.6
05.09.2024;06:11:10;999;85.5
05.09.2024;06:11:15;6.1;85.2
05.09.2024;06:11:20;6.1;85.0
05.09.2024;06:11:25;6.1;84.9
05.09.2024;06:11:30;-99;84.7
05.09.2024;06:11:35;6.1;84.3
    05.09.2024    ;25:70;6.1;83.9
05.09.2024;06:11:45;6.1;83.5
05.09.2024;    06:11:50    ;6.1;83.2
05.09.2024;06:12:00;6.1;82.4
05.09.2024;06:12:05;6.1;82.0
05.09.2024;06:12:10;6.1;
05.09.2024;06:12:15;;81.1

05.09.2024;06:12:20;;80.8
05.09.2024;06:12:25;6.0;-99
05.09.2024;06:12:30;6.0;79.9
05.09.2024;06:12:35;;79.4
05.09.2024;06:12:40;6.0;79.0
05.09.2024;06:12:45;6.1;78.6
05.09.2024;06:12:50;NaN;78.1
05.09.2024;06:12:55;6.0;77.9
05.09.2024;06:13:00;;77.4
05.09.2024;06:13:05;6.0;77.0
05.09.2024;06:13:10;6.0;76.8
05.09.2024;06:13:15;5.9;76.3
05.09.2024;06:13:20;;76.0
05.09.2024;06:13:25;5.9;75.6
05.09.2024;06:13:30;5.9;75.1
05.09.2024;06:13:35;5.9;74.7
05.09.2024;06:13:40;5.9;74.4
05.09.2024;06:13:45;;


05.09.2024;06:13:50;5.9;73.7
05.09.2024;06:13:55;5.9;73.4
05.09.2024;06:14:00;5.8;73.0
05.09.2024;06:14:15;5.8;
05.09.2024;06:14:20;5.8;71.7
05.09.2024;06:14:25;5.8;71.6
05.09.2024;06:14:30;5.7;NaN
05.09.2024;06:14:35;5.7;71.4
05.09.2024;06:14:40;;71.4
05.09.2024;06:14:50;5.7;NaN
05.09.2024;06:15:00;5.7;71.7
05.09.2024;06:15:05;5.7;71.8
05.09.2024;06:15:10;5.7;72.0
05.09.2024;06:15:15;5.7;999
05.09.2024;06:15:20;5.7;72.3
05.09.2024;06:15:25;5.8;72.5
05.09.2024;06:15:30;999;72.6
05.09.2024;06:15:35;5.7;72.8
05.09.2024;06:15:40;5.7;
05.09.2024;06:15:45;5.7;
05.09.2024;06:15:50;5.7;NaN
05.09.2024;06:15:55;5.7;
05.09.2024;06:16:00;5.7;73.8
05.09.2024;06:16:05;5.7;74.0
05.09.2024;06:16:10;NaN;
05.09.2024;06:16:20;5.7;74.8
05.09.2024;06:16:25;5.7;75.0
05.09.2024;06:16:30;5.7;75.2
05.09.2024;06:16:35;5.7;75.5
05.09.2024;06:16:40;5.7;75.7
05.09.2024;06:16:45;5.8;76.0
05.09.2024;06:16:50;5.7;76.1
05.09.2024;06:16:55;5.8;76.4
05.09.2024;06:17:00;5.7;76.5
05.09.2024;06:17:05;5.8;76.7
05.09.2024;06:17:10;5.7;76.7
05.09.2024;06:17:15;5.8;76.9
05.09.2024;06:17:20;5.8;76.8
05.09.2024;06:17:25;5.8;76.8
05.09.2024;06:17:30;5.8;76.6
05.09.2024;06:17:35;5.8;76.4


05.09.2024;06:17:40;5.8;76.0
05.09.2024;06:17:45;5.8;75.7
05.09.2024;06:17:50;5.8;75.4
05.09.2024;06:17:55;5.7;75.0
05.09.2024;06:18:00;5.7;74.8
05.09.2024;06:18:05;5.7;74.4
05.09.2024;06:18:10;5.7;NaN
05.09.2024;06:18:15;5.7;73.7


05.09.2024;06:18:20;5.7;73.4
05.09.2024;06:18:25;5.7;73.0
05.09.2024;06:18:30;5.7;72.7
05.09.2024;06:18:35;5.7;72.3
05.09.2024;06:18:40;5.6;71.9
05.09.2024;06:18:45;5.6;71.6
05.09.2024;06:18:50;5.7;71.4
05.09.2024;06:18:55;5.6;71.3
05.09.2024;06:19:00;5.6;71.2
05.09.2024;06:19:05;5.6;71.1
05.09.2024;06:19:10;5.6;71.1
05.09.2024;06:19:15;5.6;71.1
05.09.2024;06:19:20;5.6;71.2
05.09.2024;06:19:25;5.6;71.3
05.09.2024;06:19:30;-99;71.4
05.09.2024;06:19:35;5.6;71.5

05.09.2024;06:19:40;5.6;71.6
05.09.2024;06:19:45;5.6;71.7
05.09.2024;06:19:55;5.6;72.0
05.09.2024;06:20:00;5.6;72.2
05.09.2024;06:20:05;5.6;72.4
05.09.2024;06:20:10;5.6;72.6
05.09.2024;06:20:15;5.6;72.8
05.09.2024;06:20:20;5.6;73.1


05.09.2024;06:20:25;5.6;73.2
05.09.2024;06:20:30;5.6;73.5
05.09.2024;06:20:35;;NaN
05.09.2024;06:20:40;5.6;74.0
05.09.2024;06:20:45;5.6;0.0
05.09.2024;06:20:50;5.6;74.4
05.09.2024;06:20:55;NaN;74.7
05.09.2024;06:21:00;5.6;74.8
05.09.2024;06:21:05;5.6;NaN
05.09.2024;06:21:15;5.6;75.5
05.09.2024;06:21:20;5.6;75.7
05.09.2024;06:21:25;5.6;75.9


05.09.2024;06:21:30;5.6;76.1


05.09.2024;06:21:35;5.6;76.5
05.09.2024;06:21:40;5.6;76.7
05.09.2024;06:21:45;NaN;76.8
05.09.2024;06:21:50;5.7;77.1
05.09.2024;06:21:55;5.6;
05.09.2024;06:22:00;5.6;77.5
05.09.2024;06:22:05;5.6;77.7
